system:index,NDVI,NIR_glcm_asm,NIR_glcm_contrast,NIR_glcm_correlation,NIR_glcm_dissimilarity,NIR_glcm_energy,NIR_glcm_homogeneity,NIR_mean,NIR_std,Red_glcm_asm,Red_glcm_contrast,Red_glcm_correlation,Red_glcm_dissimilarity,Red_glcm_energy,Red_glcm_homogeneity,Red_mean,Red_std,elevation,grid_id,modis_ndvi,ndbi,nighttime_lights,poi_accessibility,population_left,precipitation,road_accessibility,sentinel2_composite,slope,surface_temp,x_idx,y_idx,poi_count_school,poi_count_healthcare,poi_count_market,poi_count_finance,poi_count_transport,poi_count_food,poi_count_water,poi_count_worship,poi_count_public,poi_count_total,barangay_name_clean,poverty_rate,population_right,shape_sqkm,lon,lat,geometry_wkt
1202_5,0.62704474,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,314,22_20,0.8192,-0.2028378,0.3,4213.778886139958,1.43408,1941.8119593262672,0.0,855.0,2.840786,29.83521902000001,22,20,0,0,0,0,0,0,0,0,0,0,SALAAN,0.3674157303370786,890.0,19.412094827486168,122.10441405461131,7.0388384195173614,POINT (122.10441405461131 7.0388384195173614)
1203_0,0.6170546,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,346,23_20,0.8061,-0.27592593,0.255,4666.586317865995,0.203977,1941.8119593262672,0.0,979.0,2.8536484,33.24298496000006,23,20,0,0,0,0,0,0,0,0,0,0,SALAAN,0.3674157303370786,890.0,19.412094827486168,122.10665984282156,7.045575784148255,POINT (122.10665984282156 7.045575784148255)
1203_1,0.57601976,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,317,23_20,0.8061,-0.22263065,0.255,4827.058089591366,8.310549,1941.8119593262672,0.0,1029.0,10.775875,32.890928900000006,23,20,0,0,0,0,0,0,0,0,0,0,SALAAN,0.3674157303370786,890.0,19.412094827486168,122.10890563103186,7.045575784148255,POINT (122.10890563103186 7.045575784148255)
1203_2,0.56103617,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,271,23_20,0.8061,-0.19586788,0.24000001,4732.853063998308,0.82120335,1941.8119593262672,0.0,1237.0,14.566488,33.492500420000056,23,20,0,0,0,0,0,0,0,0,0,0,SALAAN,0.3674157303370786,890.0,19.412094827486168,122.11115141924216,7.045575784148255,POINT (122.11115141924216 7.045575784148255)
1203_3,0.3319775,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,215,23_20,0.8061,-0.11600472,0.24000001,4514.6749269227785,2.545037,1941.8119593262672,196.09911531238345,2135.0,6.768092,33.42072200000001,23,20,0,0,0,0,0,0,0,0,0,0,SALAAN,0.3674157303370786,890.0,19.412094827486168,122.11339720745246,7.045575784148255,POINT (122.11339720745246 7.045575784148255)
1203_4,0.68711925,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,337,23_20,0.8061,-0.247426,0.245,4910.732623859019,17.60546,1941.8119593262672,0.0,719.0,2.711312,33.76594202000001,23,20,0,0,0,0,0,0,0,0,0,0,SALAAN,0.3674157303370786,890.0,19.412094827486168,122.10890563103186,7.04332999593796,POINT (122.10890563103186 7.04332999593796)
1203_5,0.6261405,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,310,23_20,0.8061,-0.14593302,0.225,4777.67716342204,0.23452,1941.8119593262672,0.0,881.0,12.701917,34.34358740000005,23,20,0,0,0,0,0,0,0,0,0,0,SALAAN,0.3674157303370786,890.0,19.412094827486168,122.11115141924216,7.04332999593796,POINT (122.11115141924216 7.04332999593796)
1203_6,0.21042773,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,230,23_20,0.8068000000000001,-0.056403268,0.225,4537.829934341982,0.44815,1941.8119593262672,65.84361392326059,2529.0,11.132069,33.80354024000002,23,20,0,0,0,0,0,0,0,0,0,0,SALAAN,0.3674157303370786,890.0,19.412094827486168,122.11339720745246,7.04332999593796,POINT (122.11339720745246 7.04332999593796)
1203_7,0.7880627,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,317,23_20,0.8192,-0.24209417,0.245,4563.850011831138,0.157492,1941.8119593262672,0.0,419.0,3.4823513,30.72390422000001,23,20,0,0,0,0,0,0,0,0,0,0,SALAAN,0.3674157303370786,890.0,19.412094827486168,122.10665984282156,7.041084207727657,POINT (122.10665984282156 7.041084207727657)
1203_8,0.6093844,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,327,23_20,0.8192,-0.16470759,0.245,4669.893568130896,3.275972,1941.8119593262672,0.0,974.0,5.288864,32.5149467,23,20,0,0,0,0,0,0,0,0,0,0,SALAAN,0.3674157303370786,890.0,19.412094827486168,122.10890563103186,7.041084207727657,POINT (122.10890563103186 7.041084207727657)
1203_9,0.67805076,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,299,23_20,0.8192,-0.29102644,0.225,4612.147922885798,1.2327375,1941.8119593262672,0.0,806.0,11.767369,32.60381522,23,20,0,0,0,0,0,0,0,0,0,0,SALAAN,0.3674157303370786,890.0,19.412094827486168,122.11115141924216,7.041084207727657,POINT (122.11115141924216 7.041084207727657)
1203_10,0.71152115,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,305,23_20,0.8192,-0.20710999,0.26,4356.439143306087,0.5825945,1941.8119593262672,0.0,641.0,2.451055,32.34746372000001,23,20,0,0,0,0,0,0,0,0,0,0,SALAAN,0.3674157303370786,890.0,19.412094827486168,122.10665984282156,7.0388384195173614,POINT (122.10665984282156 7.0388384195173614)
1203_11,0.6529812,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,295,23_20,0.8192,-0.14326485,0.26,4423.013317144024,0.896301,1941.8119593262672,0.0,841.0,6.8090067,28.027086440000005,23,20,0,0,0,0,0,0,0,0,0,0,SALAAN,0.3674157303370786,890.0,19.412094827486168,122.10890563103186,7.0388384195173614,POINT (122.10890563103186 7.0388384195173614)
1204_0,0.45269048,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,225,24_20,0.8068000000000001,-0.20452996,0.185,4128.713149311211,0.836201,1941.8119593262672,824.8396371720673,1663.0,9.800865,32.415824120000025,24,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12013457208337,7.045575784148255,POINT (122.12013457208337 7.045575784148255)
1204_1,0.63537836,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,283,24_20,0.7638,-0.20938887,0.185,4349.382652002366,1.7234997,1941.8119593262672,1013.9631905925246,942.0,9.149782,29.34644216000004,24,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12238036029368,7.045575784148255,POINT (122.12238036029368 7.045575784148255)
1204_2,0.09238031,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,259,24_20,0.8068000000000001,-0.16504854,0.25,4046.011812687977,3.071479,1941.8119593262672,477.6066204830677,4038.0,6.152134,33.60187705999999,24,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.11788878387307,7.04332999593796,POINT (122.11788878387307 7.04332999593796)
1204_3,0.58155894,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,263,24_20,0.8068000000000001,-0.20191361,0.235,4192.852831854241,1.797054,1941.8119593262672,663.4995508089,1130.0,4.929374,33.60187705999999,24,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12013457208337,7.04332999593796,POINT (122.12013457208337 7.04332999593796)
1204_4,0.6341817,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,280,24_20,0.7638,-0.20653835,0.235,4438.175202474196,2.060031,1941.8119593262672,826.3313042955504,884.0,3.850926,30.62478164000004,24,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12238036029368,7.04332999593796,POINT (122.12238036029368 7.04332999593796)
1204_5,0.31460363,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,262,24_20,0.8268000000000001,-0.07531285,0.235,4183.437590716557,3.146121,1941.8119593262672,478.6825451537472,2464.0,5.9463882,33.17804258000001,24,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12013457208337,7.041084207727657,POINT (122.12013457208337 7.041084207727657)
1204_6,0.77627563,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,282,24_20,0.7825000000000001,-0.23630293,0.235,4424.732135957718,0.043604,1941.8119593262672,619.5400763279649,513.0,3.385741,32.75420810000003,24,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12238036029368,7.041084207727657,POINT (122.12238036029368 7.041084207727657)
1205_0,0.6411654,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,300,25_20,0.7638,-0.12807953,0.245,4541.546229251205,1.912548,1941.8119593262672,1171.5993591566794,856.0,2.7171824,30.580347380000035,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12462614850398,7.045575784148255,POINT (122.12462614850398 7.045575784148255)
1205_1,0.71225893,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,303,25_20,0.7638,-0.1947409,0.245,4761.706039755134,11.272253,1941.8119593262672,1276.8548035860813,649.0,2.3465352,31.73905616000002,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12687193671428,7.045575784148255,POINT (122.12687193671428 7.045575784148255)
1205_2,0.77219653,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,280,25_20,0.7638,-0.26856962,0.345,4957.510326389864,8.22092,1941.8119593262672,1305.4910730943102,517.0,3.9435043,30.08131646000004,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12911772492458,7.045575784148255,POINT (122.12911772492458 7.045575784148255)
1205_3,0.6996407,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,271,25_20,0.7667,-0.24491228,0.29500002,4736.294120030488,2.5777295,1941.8119593262672,1248.6953712923785,627.0,2.988801,31.499794759999983,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.13136351313489,7.045575784148255,POINT (122.13136351313489 7.045575784148255)
1205_4,0.6004922,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,296,25_20,0.7638,-0.13545759,0.22999999,4679.807853296595,3.313144,1941.8119593262672,955.2627738178684,974.0,2.1396186,31.52030288000003,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12462614850398,7.04332999593796,POINT (122.12462614850398 7.04332999593796)
1205_5,0.5779366,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,296,25_20,0.7638,-0.10199626,0.22999999,4889.93513667757,2.604045,1941.8119593262672,1036.586047340925,945.0,1.9985849,32.16972668000005,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12687193671428,7.04332999593796,POINT (122.12687193671428 7.04332999593796)
1205_6,0.6853503,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,279,25_20,0.7638,-0.20491803,0.28,4872.133938514911,1.7596172,1941.8119593262672,1057.8907045876863,741.0,4.0107117,31.749310219999984,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12911772492458,7.04332999593796,POINT (122.12911772492458 7.04332999593796)
1205_7,0.7038986,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,265,25_20,0.7667,-0.15931652,0.265,4716.3210863984095,1.7085778,1941.8119593262672,1015.2734832728656,619.0,2.3247173,33.037903760000006,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.13136351313489,7.04332999593796,POINT (122.13136351313489 7.04332999593796)
1205_8,0.6938679,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,291,25_20,0.7825000000000001,-0.21051745,0.22999999,4656.768293117822,3.6800175,1941.8119593262672,727.3469059085865,649.0,2.324707,32.83965860000001,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12462614850398,7.041084207727657,POINT (122.12462614850398 7.041084207727657)
1205_9,0.73196435,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,301,25_20,0.7825000000000001,-0.20307808,0.22999999,4834.474062794452,0.658541,1941.8119593262672,793.2126577008,496.0,2.137536,33.12677228000001,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12687193671428,7.041084207727657,POINT (122.12687193671428 7.041084207727657)
1205_10,0.63787556,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,295,25_20,0.7825000000000001,-0.10037845,0.28,4755.6526872718505,0.77163875,1941.8119593262672,810.1517005232965,675.0,3.35788,34.743495740000014,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12911772492458,7.041084207727657,POINT (122.12911772492458 7.041084207727657)
1205_11,0.6108517,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,277,25_20,0.7589,-0.12484472,0.265,4546.911765707966,4.4508963,1941.8119593262672,776.1308253717496,875.0,4.892995,33.78303212000003,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.13136351313489,7.041084207727657,POINT (122.13136351313489 7.041084207727657)
1205_12,0.7549533,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,302,25_20,0.7825000000000001,-0.2290271,0.22,4494.001192325243,1.7293307,1941.8119593262672,493.0966679240519,538.0,4.2749166,32.94903524000006,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12462614850398,7.0388384195173614,POINT (122.12462614850398 7.0388384195173614)
1205_13,0.7978484,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,314,25_20,0.7825000000000001,-0.2866607,0.22,4593.02924836183,5.1205635,1941.8119593262672,548.295256174619,404.0,1.7141988,33.47199230000001,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12687193671428,7.0388384195173614,POINT (122.12687193671428 7.0388384195173614)
1205_14,0.6484881,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,295,25_20,0.7589,-0.1953798,0.22999999,4555.104371347481,1.959263,1941.8119593262672,562.3457455179673,651.0,3.4541779,34.347005420000016,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.12911772492458,7.0388384195173614,POINT (122.12911772492458 7.0388384195173614)
1205_15,0.5884984,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,285,25_20,0.7589,-0.17374882,0.22999999,4405.899354919007,2.812199,1941.8119593262672,534.0644868277732,966.0,4.4374924,34.446128000000044,25,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.13136351313489,7.0388384195173614,POINT (122.13136351313489 7.0388384195173614)
1206_0,0.6524138,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,256,26_20,0.7667,-0.16160311,0.29500002,4490.107591949633,1.7071187,1941.8119593262672,1122.909946590356,756.0,4.7366247,32.24150510000004,26,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.13360930134519,7.045575784148255,POINT (122.13360930134519 7.045575784148255)
1206_1,0.58497745,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,235,26_20,0.7667,-0.11747947,0.29,4242.930781018466,2.7551308,1941.8119593262672,952.7046263996344,873.0,5.8982806,33.00714158000005,26,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.13585508955549,7.045575784148255,POINT (122.13585508955549 7.045575784148255)
1206_2,0.67496544,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,215,26_20,0.7667,-0.22944163,0.29,3996.378118552934,2.508603,1941.8119593262672,756.1830687618854,705.0,7.7007346,34.21712065999998,26,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.1381008777658,7.045575784148255,POINT (122.1381008777658 7.045575784148255)
1206_3,0.6357693,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,191,26_20,0.7518,-0.17491196,0.275,3750.1049817779167,3.216861,1941.8119593262672,543.962281261784,780.0,6.1703987,33.413885960000016,26,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.14034666597604,7.045575784148255,POINT (122.14034666597604 7.045575784148255)
1206_4,0.5971864,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,260,26_20,0.7667,-0.17834285,0.265,4482.977219602118,0.37350398,1941.8119593262672,916.2492865494836,859.0,2.2304924,33.44123012,26,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.13360930134519,7.04332999593796,POINT (122.13360930134519 7.04332999593796)
1206_5,0.5036987,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,246,26_20,0.7667,-0.102564104,0.235,4240.482904761829,3.8011646,1941.8119593262672,774.4153179098951,1107.0,2.1983776,35.300633000000005,26,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.13585508955549,7.04332999593796,POINT (122.13585508955549 7.04332999593796)
1206_6,0.53438663,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,244,26_20,0.7667,-0.13082191,0.235,3995.4430262344567,1.8117679,1941.8119593262672,602.7480810727097,1002.0,1.4024141,34.220538680000004,26,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.1381008777658,7.04332999593796,POINT (122.1381008777658 7.04332999593796)
1206_7,0.53782856,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,241,26_20,0.7518,-0.11151495,0.205,3749.352950593495,1.0327317,1941.8119593262672,410.8867426097313,1011.0,2.910029,33.38995982000006,26,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.14034666597604,7.04332999593796,POINT (122.14034666597604 7.04332999593796)
1206_8,0.69319034,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,245,26_20,0.7589,-0.18134354,0.235,4162.334307497372,3.1593008,1941.8119593262672,575.138672685724,615.0,4.7908955,33.902662820000046,26,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.13585508955549,7.041084207727657,POINT (122.13585508955549 7.041084207727657)
1206_9,0.6701974,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,226,26_20,0.7849,-0.1916867,0.235,3935.1270620789646,1.9437445,1941.8119593262672,425.043788959023,685.0,6.722417,33.71467172000001,26,20,0,0,0,0,0,0,0,0,0,0,CACAO,0.2258064516129032,279.0,7.595716487038114,122.1381008777658,7.041084207727657,POINT (122.1381008777658 7.041084207727657)
1206_10,0.6479885,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,206,26_20,0.7849,-0.19749434,0.205,3700.407619677385,3.2044501,1941.8119593262672,252.58538809581364,735.0,8.593848,31.88603102000002,26,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.14034666597604,7.041084207727657,POINT (122.14034666597604 7.041084207727657)
1206_11,0.72265106,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,220,26_20,0.7589,-0.14205047,0.26999998,4025.6062463837616,0.1823565,1941.8119593262672,362.5191546298668,521.0,8.192748,33.530098640000006,26,20,0,0,0,0,0,0,0,0,0,0,CACAO,0.2258064516129032,279.0,7.595716487038114,122.13585508955549,7.0388384195173614,POINT (122.13585508955549 7.0388384195173614)
1206_12,0.5537866,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,201,26_20,0.7849,-0.11364688,0.26999998,3824.5359154326015,4.497453,1941.8119593262672,230.3664402573097,1037.0,6.8255486,32.40215204000003,26,20,0,0,0,0,0,0,0,0,0,0,CACAO,0.2258064516129032,279.0,7.595716487038114,122.1381008777658,7.0388384195173614,POINT (122.1381008777658 7.0388384195173614)
1206_13,0.6398641,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,170,26_20,0.7849,-0.22524962,0.26,3608.344709689053,2.0749555,1941.8119593262672,75.27237414750743,795.0,8.819893,31.24344326000005,26,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.14034666597604,7.0388384195173614,POINT (122.14034666597604 7.0388384195173614)
1207_0,0.7586534,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,136,27_20,0.7518,-0.26933607,0.22,3009.154686549572,0.185822,1941.8119593262672,122.2397990789534,509.0,3.518277,33.28741922000006,27,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.14708403060695,7.045575784148255,POINT (122.14708403060695 7.045575784148255)
1207_1,0.71927637,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,224,27_20,0.7518,-0.28845254,0.205,3502.7304171025344,3.0835397,1941.8119593262672,205.2961602142384,675.0,4.9064407,34.514488400000005,27,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.14259245418634,7.04332999593796,POINT (122.14259245418634 7.04332999593796)
1207_2,0.73721343,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,205,27_20,0.7518,-0.24231437,0.165,3255.801273190257,1.1727085,1941.8119593262672,0.0,596.0,7.52776,33.84797450000002,27,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.14483824239665,7.04332999593796,POINT (122.14483824239665 7.04332999593796)
1207_3,0.7081974,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,179,27_20,0.7932,-0.23019104,0.165,3051.135229348822,1.6183704,1941.8119593262672,0.0,671.0,9.441362,34.68538940000002,27,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.14708403060695,7.04332999593796,POINT (122.14708403060695 7.04332999593796)
1207_4,0.71696204,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,125,27_20,0.7932,-0.1925444,0.255,3044.267510188252,1.815899,1941.8119593262672,0.0,559.0,3.6333687,34.86312644000003,27,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.14932981881725,7.04332999593796,POINT (122.14932981881725 7.04332999593796)
1207_5,0.6918967,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,203,27_20,0.7849,-0.247333,0.205,3461.610661895852,1.1169497,1941.8119593262672,63.729853651045005,692.0,9.074401,30.990509780000025,27,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.14259245418634,7.041084207727657,POINT (122.14259245418634 7.041084207727657)
1207_6,0.7085427,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,194,27_20,0.7849,-0.24701005,0.165,3270.9276448387664,0.240955,1941.8119593262672,0.0,667.0,8.996329,34.51790642000003,27,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.14483824239665,7.041084207727657,POINT (122.14483824239665 7.041084207727657)
1207_7,0.70334697,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,152,27_20,0.7775000000000001,-0.19654939,0.165,3298.886632227125,0.270225,1941.8119593262672,0.0,616.0,9.070764,33.86506459999998,27,20,0,0,0,0,0,0,0,0,0,0,TOLOSA,0.4410480349344978,916.0,36.78839117664704,122.14708403060695,7.041084207727657,POINT (122.14708403060695 7.041084207727657)
