system:index,NDVI,NIR_glcm_asm,NIR_glcm_contrast,NIR_glcm_correlation,NIR_glcm_dissimilarity,NIR_glcm_energy,NIR_glcm_homogeneity,NIR_mean,NIR_std,Red_glcm_asm,Red_glcm_contrast,Red_glcm_correlation,Red_glcm_dissimilarity,Red_glcm_energy,Red_glcm_homogeneity,Red_mean,Red_std,cell_id,elevation,grid_id,modis_ndvi,ndbi,nighttime_lights,poi_accessibility,population_left,precipitation,road_accessibility,sentinel2_composite,slope,surface_temp,poi_count_school,poi_count_healthcare,poi_count_market,poi_count_finance,poi_count_transport,poi_count_food,poi_count_water,poi_count_worship,poi_count_public,poi_count_total,barangay_name_clean,poverty_rate,population_right,shape_sqkm,lon,lat,geometry_wkt
315_6,0.7298395,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0315,499,grid_315,0.8447,-0.27906278,0.38,3344.119529911832,2.4885614,2344.774586454034,0.0,665.0,10.575489,-122.07867987999998,0,0,0,0,0,0,0,0,0,0,CAPISAN,0.2843450479233226,313.0,6.311419731012519,122.03704040830235,6.984939502470191,POINT (122.03704040830235 6.984939502470191)
315_7,0.69700855,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0315,534,grid_315,0.8451000000000001,-0.2388083,0.38,3576.7806203779064,6.7689834,2344.774586454034,0.0,709.0,7.4093943,-118.09668657999998,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.03928619651265,6.984939502470191,POINT (122.03928619651265 6.984939502470191)
315_7,0.69700855,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0315,534,grid_315,0.8451000000000001,-0.2388083,0.38,3576.7806203779064,6.7689834,2344.774586454034,0.0,709.0,7.4093943,-118.09668657999998,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.03928619651265,6.984939502470191,POINT (122.03928619651265 6.984939502470191)
315_8,0.68316436,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0315,532,grid_315,0.8451000000000001,-0.28614825,0.38,3803.37415166878,1.365821,2344.774586454034,0.0,797.0,2.673495,-111.87589017999996,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.0415319847229,6.984939502470191,POINT (122.0415319847229 6.984939502470191)
315_8,0.68316436,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0315,532,grid_315,0.8451000000000001,-0.28614825,0.38,3803.37415166878,1.365821,2344.774586454034,0.0,797.0,2.673495,-111.87589017999996,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.0415319847229,6.984939502470191,POINT (122.0415319847229 6.984939502470191)
316_0,0.5822731,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0316,448,grid_316,0.8490000000000001,-0.28103003,0.41,4220.459611597869,3.838557,2293.598995402456,0.0,985.0,17.162859,-117.91553151999996,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.0505151375641,6.987185290680486,POINT (122.0505151375641 6.987185290680486)
316_0,0.5822731,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0316,448,grid_316,0.8490000000000001,-0.28103003,0.41,4220.459611597869,3.838557,2293.598995402456,0.0,985.0,17.162859,-117.91553151999996,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.0505151375641,6.987185290680486,POINT (122.0505151375641 6.987185290680486)
316_1,0.68988585,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0316,485,grid_316,0.8490000000000001,-0.22510698,0.41,4466.313795431084,3.2088137,2293.598995402456,0.0,788.0,5.746022,-122.70759556,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.0505151375641,6.984939502470191,POINT (122.0505151375641 6.984939502470191)
316_1,0.68988585,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0316,485,grid_316,0.8490000000000001,-0.22510698,0.41,4466.313795431084,3.2088137,2293.598995402456,0.0,788.0,5.746022,-122.70759556,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.0505151375641,6.984939502470191,POINT (122.0505151375641 6.984939502470191)
316_2,0.8169368,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0316,521,grid_316,0.8451000000000001,-0.30320892,0.41,4019.683629484229,1.3383187,2344.774586454034,0.0,401.0,5.307167,-107.17611268,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.0437777729332,6.984939502470191,POINT (122.0437777729332 6.984939502470191)
316_2,0.8169368,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0316,521,grid_316,0.8451000000000001,-0.30320892,0.41,4019.683629484229,1.3383187,2344.774586454034,0.0,401.0,5.307167,-107.17611268,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.0437777729332,6.984939502470191,POINT (122.0437777729332 6.984939502470191)
316_3,0.6820734,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0316,519,grid_316,0.8451000000000001,-0.28748554,0.41,4217.137496891602,2.505834,2344.774586454034,0.0,736.0,5.7957973,-110.19422433999998,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.0460235611435,6.984939502470191,POINT (122.0460235611435 6.984939502470191)
316_3,0.6820734,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0316,519,grid_316,0.8451000000000001,-0.28748554,0.41,4217.137496891602,2.505834,2344.774586454034,0.0,736.0,5.7957973,-110.19422433999998,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.0460235611435,6.984939502470191,POINT (122.0460235611435 6.984939502470191)
316_4,0.64785993,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0316,499,grid_316,0.8490000000000001,-0.23920995,0.41,4377.525937632607,3.0445404,2344.774586454034,0.0,724.0,3.9666598,-115.18111552,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.0482693493538,6.984939502470191,POINT (122.0482693493538 6.984939502470191)
316_4,0.64785993,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0316,499,grid_316,0.8490000000000001,-0.23920995,0.41,4377.525937632607,3.0445404,2344.774586454034,0.0,724.0,3.9666598,-115.18111552,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.0482693493538,6.984939502470191,POINT (122.0482693493538 6.984939502470191)
317_0,0.73945594,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0317,476,grid_317,0.8490000000000001,-0.35973468,0.24,4447.8091646392695,2.7048771,2293.598995402456,0.0,522.0,9.9647665,-123.14852014,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.05276092577441,6.984939502470191,POINT (122.05276092577441 6.984939502470191)
317_0,0.73945594,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0317,476,grid_317,0.8490000000000001,-0.35973468,0.24,4447.8091646392695,2.7048771,2293.598995402456,0.0,522.0,9.9647665,-123.14852014,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.05276092577441,6.984939502470191,POINT (122.05276092577441 6.984939502470191)
319_0,0.7863898,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0319,360,grid_319,0.8148000000000001,-0.2736842,0.38,2870.432030088016,4.34381,2293.598995402456,1775.004095790704,463.0,3.7235081,-80.11223031999998,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.07746459608768,6.991676867101084,POINT (122.07746459608768 6.991676867101084)
319_1,0.69785744,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0319,252,grid_319,0.8466,-0.29433334,0.4,3335.1220367863643,0.237016,2293.598995402456,1494.0658553041662,691.0,8.995874,-121.04643783999998,0,0,0,0,0,0,0,0,0,0,PASONANCA NATURAL PARK UNDER JURISDICTION OF ZAMBOANGA CITY,,,141.3155496426694,122.07521880787738,6.984939502470191,POINT (122.07521880787738 6.984939502470191)
319_2,0.803125,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0319,276,grid_319,0.8466,-0.372176,0.4,3308.5933940654622,0.191766,2293.598995402456,1681.1322774902935,441.0,9.618426,-92.29747161999998,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.07746459608768,6.984939502470191,POINT (122.07746459608768 6.984939502470191)
320_0,0.7393653,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,328,grid_320,0.8148000000000001,-0.30518493,0.38,3114.58741582311,5.292945,2293.598995402456,1997.044269476689,579.0,10.897015,-63.22721151999997,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.07971038429798,6.991676867101084,POINT (122.07971038429798 6.991676867101084)
320_1,0.7635468,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,273,grid_320,0.8148000000000001,-0.26137093,0.39,3357.6715589979635,3.551511,2293.598995402456,1769.0921749378133,528.0,10.762322,-57.040595319999966,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.08195617250828,6.991676867101084,POINT (122.08195617250828 6.991676867101084)
320_2,0.767235,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,239,grid_320,0.7939,-0.25319782,0.39,3599.1266919707505,1.609489,2293.598995402456,1541.1396206502363,471.0,6.2832327,-65.58564531999997,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.08420196071859,6.991676867101084,POINT (122.08420196071859 6.991676867101084)
320_3,0.8056482,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,219,grid_320,0.7939,-0.31903833,0.37,3837.9369364500017,1.2843549,2293.598995402456,1460.2321471423038,437.0,2.3901196,-71.46122169999998,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.08644774892889,6.991676867101084,POINT (122.08644774892889 6.991676867101084)
320_4,0.77331996,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,359,grid_320,0.8466,-0.23852889,0.38,3054.630655143582,4.7633295,2293.598995402456,1905.8773263969,452.0,6.1596556,-58.024985079999965,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.07971038429798,6.989431078890789,POINT (122.07971038429798 6.989431078890789)
320_5,0.7487772,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,305,grid_320,0.8466,-0.22580644,0.42,3289.175662135367,4.694888,2293.598995402456,1866.055353890579,565.0,13.257284,-56.71246539999999,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.08195617250828,6.989431078890789,POINT (122.08195617250828 6.989431078890789)
320_6,0.76064056,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,252,grid_320,0.8082,-0.27358633,0.42,3519.4191187406623,3.7326264,2293.598995402456,1623.9686411872542,568.0,12.385485,-62.89908159999999,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.08420196071859,6.989431078890789,POINT (122.08420196071859 6.989431078890789)
320_7,0.8136168,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,338,grid_320,0.8466,-0.3405785,0.38,3010.22544692624,0.081965,2293.598995402456,1930.694054980622,412.0,5.558463,-58.55136015999997,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.07971038429798,6.987185290680486,POINT (122.07971038429798 6.987185290680486)
320_8,0.6977914,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,317,grid_320,0.8082,-0.2095342,0.42,3238.8394877044625,2.2061243,2293.598995402456,1829.1857387435512,691.0,5.6656427,-57.55329831999998,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.08195617250828,6.987185290680486,POINT (122.08195617250828 6.987185290680486)
320_9,0.6951127,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,292,grid_320,0.8082,-0.16437641,0.42,3486.4476542286898,0.363183,2293.598995402456,1630.3873493143924,602.0,6.341432,-64.20476523999997,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.08420196071859,6.987185290680486,POINT (122.08420196071859 6.987185290680486)
320_10,0.8547895,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,272,grid_320,0.8082,-0.34216335,0.43,3734.006602968599,4.247581,2293.598995402456,1442.5996966342668,357.0,11.249215,-76.21910553999999,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.08644774892889,6.987185290680486,POINT (122.08644774892889 6.987185290680486)
320_11,0.8233766,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,311,grid_320,0.8466,-0.3794007,0.4,3247.104283542558,1.8305547,2293.598995402456,1869.4308015403049,408.0,6.825826,-62.78286891999997,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.07971038429798,6.984939502470191,POINT (122.07971038429798 6.984939502470191)
320_12,0.8144562,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,321,grid_320,0.8082,-0.35020107,0.16,3214.2320260564807,6.21771,2293.598995402456,1978.2398359899937,412.0,3.5495605,-59.88096994,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.08195617250828,6.984939502470191,POINT (122.08195617250828 6.984939502470191)
320_13,0.7883341,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,283,grid_320,0.8082,-0.3238469,0.16,3457.885294101633,4.276108,2293.598995402456,1768.4196420414514,479.0,10.264922,-66.76486221999997,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.08420196071859,6.984939502470191,POINT (122.08420196071859 6.984939502470191)
320_14,0.8427969,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0320,261,grid_320,0.8082,-0.31609705,0.16,3699.994968455864,1.639302,2293.598995402456,1522.808346704473,317.0,11.69087,-101.86792762,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.08644774892889,6.984939502470191,POINT (122.08644774892889 6.984939502470191)
321_0,0.81341994,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,249,grid_321,0.7939,-0.26193705,0.37,4072.058017066421,7.800435,2293.598995402456,1691.5022073519383,431.0,7.6666675,-74.31185037999998,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.08869353713919,6.991676867101084,POINT (122.08869353713919 6.991676867101084)
321_1,0.81115407,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,271,grid_321,0.7939,-0.33959568,0.4,4296.790710222349,3.1729155,2293.598995402456,1852.5750430318344,342.0,6.391255,-79.83537069999997,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0909393253495,6.991676867101084,POINT (122.0909393253495 6.991676867101084)
321_2,0.802569,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,281,grid_321,0.7927000000000001,-0.33627227,0.4,4499.3289420278425,2.996944,2293.598995402456,1911.737692514851,415.0,6.856028,-78.66982587999996,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0931851135598,6.991676867101084,POINT (122.0931851135598 6.991676867101084)
321_3,0.75473696,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,275,grid_321,0.7927000000000001,-0.22615132,0.4,4640.02648307744,13.357397,2293.598995402456,1833.8754324872164,521.0,5.701527,-75.46030509999997,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0954309017701,6.991676867101084,POINT (122.0954309017701 6.991676867101084)
321_4,0.8105991,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,208,grid_321,0.8082,-0.2611138,0.43,3964.117767349194,3.7084022,2293.598995402456,1521.7318852226797,411.0,5.816777,-84.52489413999999,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.08869353713919,6.989431078890789,POINT (122.08869353713919 6.989431078890789)
321_5,0.8298363,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,240,grid_321,0.8109000000000001,-0.28248224,0.21,4205.99677213674,1.4451495,2293.598995402456,1605.9146398263342,369.0,9.226063,-88.89995973999999,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0909393253495,6.989431078890789,POINT (122.0909393253495 6.989431078890789)
321_6,0.76097107,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,247,grid_321,0.8109000000000001,-0.24242425,0.21,4442.708429604179,0.198019,2293.598995402456,1681.31997346574,512.0,5.0804543,-78.54677715999998,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0931851135598,6.989431078890789,POINT (122.0931851135598 6.989431078890789)
321_7,0.6778263,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,264,grid_321,0.8109000000000001,-0.19292799,0.21,4663.176150392416,14.629793,2293.598995402456,1635.6826027388324,664.0,5.4798975,-76.16783523999999,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0954309017701,6.989431078890789,POINT (122.0954309017701 6.989431078890789)
321_8,0.8024523,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,208,grid_321,0.8082,-0.28073573,0.43,3981.480445009293,10.697685,2293.598995402456,1303.4004460337828,435.0,8.264411,-102.7019245,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.08869353713919,6.987185290680486,POINT (122.08869353713919 6.987185290680486)
321_9,0.8440424,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,245,grid_321,0.8109000000000001,-0.28596288,0.21,4475.690584690701,1.8221825,2293.598995402456,1435.9679196275138,375.0,8.072847,-120.02786787999996,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0931851135598,6.987185290680486,POINT (122.0931851135598 6.987185290680486)
321_10,0.5349862,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,265,grid_321,0.8109000000000001,-0.16577168,0.21,4721.1167995105325,7.3627195,2293.598995402456,1408.9817751067358,1266.0,4.9065304,-108.28355115999996,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0954309017701,6.987185290680486,POINT (122.0954309017701 6.987185290680486)
321_11,0.84774333,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,214,grid_321,0.8082,-0.31730956,0.16,3939.503321810287,3.1866734,2293.598995402456,1275.7487328163966,280.0,9.597708,-123.12117597999998,0,0,0,0,0,0,0,0,0,0,PASONANCA,0.2206148282097649,2765.0,12.254041482252887,122.08869353713919,6.984939502470191,POINT (122.08869353713919 6.984939502470191)
321_12,0.81629837,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,180,grid_321,0.8109000000000001,-0.3438937,0.43,4174.143999601321,9.768321,2293.598995402456,1134.4241620582277,399.0,1.2374568,-123.14852014,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0909393253495,6.984939502470191,POINT (122.0909393253495 6.984939502470191)
321_13,0.7852349,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,222,grid_321,0.8109000000000001,-0.3451876,0.43,4398.196154152759,1.592739,2293.598995402456,1189.0447477526243,496.0,8.5020895,-123.14852014,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0931851135598,6.984939502470191,POINT (122.0931851135598 6.984939502470191)
321_14,0.3795893,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0321,280,grid_321,0.8109000000000001,-0.15188777,0.37,4593.745878898891,3.7864914,2293.598995402456,1170.0488427536802,1495.5,2.0246956,-123.14852014,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0954309017701,6.984939502470191,POINT (122.0954309017701 6.984939502470191)
322_0,0.76054215,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0322,248,grid_322,0.7927000000000001,-0.20277801,0.4,4637.741005614941,2.594501,2293.598995402456,1775.996642438105,477.0,6.551522,-73.17706773999998,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0976766899804,6.991676867101084,POINT (122.0976766899804 6.991676867101084)
322_1,0.8392942,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0322,308,grid_322,0.8377,-0.34154442,0.44,4503.96599838338,3.258098,2293.598995402456,1609.431078437707,423.5,9.077392,-76.43444079999998,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0999224781907,6.991676867101084,POINT (122.0999224781907 6.991676867101084)
322_2,0.75343364,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0322,322,grid_322,0.8377,-0.2890456,0.34,4354.123650806237,1.8346933,2247.135874256492,1385.465875534794,565.5,6.4668612,-73.24542813999997,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.10216826640101,6.991676867101084,POINT (122.10216826640101 6.991676867101084)
322_3,0.7774404,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0322,285,grid_322,0.8377,-0.25016427,0.34,4156.788373744146,3.0106785,2247.135874256492,1148.236049647155,476.5,9.580171,-77.98280385999999,0,0,0,0,0,0,0,0,0,0,SALAAN,0.3674157303370786,890.0,19.412094827486168,122.10441405461131,6.991676867101084,POINT (122.10441405461131 6.991676867101084)
322_4,0.7230232,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0322,219,grid_322,0.8109000000000001,-0.28615686,0.21,4802.337763975467,12.009639,2293.598995402456,1536.461368127037,634.0,3.7077835,-79.11416847999999,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0976766899804,6.989431078890789,POINT (122.0976766899804 6.989431078890789)
322_5,0.39770868,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0322,288,grid_322,0.8421000000000001,-0.24799065,0.37,4704.307497402388,0.386847,2293.598995402456,1436.7637021983433,1840.0,13.414416,-91.65830187999998,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.0999224781907,6.989431078890789,POINT (122.0999224781907 6.989431078890789)
322_6,0.7653479,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0322,284,grid_322,0.8421000000000001,-0.3380528,0.48,4491.530339852456,2.132562,2247.135874256492,1263.5597086479063,559.0,10.981655,-87.74808699999997,0,0,0,0,0,0,0,0,0,0,LUMAYANG,0.2690582959641255,446.0,7.413050733585486,122.10216826640101,6.989431078890789,POINT (122.10216826640101 6.989431078890789)
