system:index,NDVI,NIR_glcm_asm,NIR_glcm_contrast,NIR_glcm_correlation,NIR_glcm_dissimilarity,NIR_glcm_energy,NIR_glcm_homogeneity,NIR_mean,NIR_std,Red_glcm_asm,Red_glcm_contrast,Red_glcm_correlation,Red_glcm_dissimilarity,Red_glcm_energy,Red_glcm_homogeneity,Red_mean,Red_std,cell_id,elevation,grid_id,modis_ndvi,ndbi,nighttime_lights,poi_accessibility,population_left,precipitation,road_accessibility,sentinel2_composite,slope,surface_temp,x_idx,y_idx,poi_count_school,poi_count_healthcare,poi_count_market,poi_count_finance,poi_count_transport,poi_count_food,poi_count_water,poi_count_worship,poi_count_public,poi_count_total,barangay_name_clean,poverty_rate,population_right,shape_sqkm,lon,lat,geometry_wkt
781_11,0.6521212,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0010,17.0,28_10,0.7845000000000001,-0.21555337,0.0,4175.169653507187,38.879795,2216.3052553981543,1925.930112623489,717.5,0.48133555,-123.14852014,28,10,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15157560702755,6.949006891105405,POINT (122.15157560702755 6.949006891105405)
781_12,0.5954041,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0010,14.0,28_10,0.7845000000000001,-0.12601367,0.0,4097.457957267203,6.4394164,2216.3052553981543,1871.5239605807133,783.5,0.62829494,-123.14852014,28,10,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15382139523786,6.949006891105405,POINT (122.15382139523786 6.949006891105405)
781_13,0.7871517,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0010,12.0,28_10,0.7935,-0.24095306,0.0,3964.8278590258815,2.7118032,2216.3052553981543,1632.1136997519664,412.5,0.6796683,-123.14852014,28,10,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15606718344816,6.949006891105405,POINT (122.15606718344816 6.949006891105405)
781_14,0.7757823,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0010,9.0,28_10,0.7935,-0.2531925,0.0,3795.283117019925,6.6482005,2216.3052553981543,1386.0466011860428,412.0,0.58120936,-123.14852014,28,10,0,0,0,0,0,0,0,0,0,0,TALABAAN,0.3592233009708738,1133.0,8.142131565283407,122.15831297165846,6.949006891105405,POINT (122.15831297165846 6.949006891105405)
782_0,0.73161983,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,22.0,28_11,0.7118,-0.18547314,0.0,4579.153707557036,4.6762114,2282.0466318130493,1590.517103884408,449.0,0.5953677,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15157560702755,6.964727408577502,POINT (122.15157560702755 6.964727408577502)
782_1,0.71116334,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,19.0,28_11,0.7118,-0.22342004,0.0,4369.650578172354,4.493083,2282.0466318130493,1571.1133884330643,522.0,0.48135272,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15382139523786,6.964727408577502,POINT (122.15382139523786 6.964727408577502)
782_2,0.6270686,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,18.0,28_11,0.7118,-0.14173147,0.0,4139.578132349448,12.038322,2282.0466318130493,1472.749464084735,631.0,0.16456905,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15606718344816,6.964727408577502,POINT (122.15606718344816 6.964727408577502)
782_3,0.6165425,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,20.0,28_11,0.7118,-0.12698749,0.0,3901.788821740178,10.058443,2282.0466318130493,1296.5801479843992,630.5,0.4189659,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15831297165846,6.964727408577502,POINT (122.15831297165846 6.964727408577502)
782_4,0.7652569,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,22.0,28_11,0.7118,-0.2566175,0.0,4678.45761445631,19.86482,2282.0466318130493,1747.056302867333,413.5,0.36907077,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15157560702755,6.9624816203672,POINT (122.15157560702755 6.9624816203672)
782_5,0.6670004,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,21.0,28_11,0.7118,-0.21623878,0.0,4431.124496987409,34.920963,2282.0466318130493,1812.18939915471,582.0,0.26078212,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15382139523786,6.9624816203672,POINT (122.15382139523786 6.9624816203672)
782_6,0.5346731,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,20.0,28_11,0.7118,-0.15904233,0.0,4183.540353032186,10.637697,2282.0466318130493,1643.319873513355,822.0,0.58396935,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15606718344816,6.9624816203672,POINT (122.15606718344816 6.9624816203672)
782_7,0.6942261,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,16.0,28_11,0.7118,-0.19480023,0.0,3935.8803839364414,10.778596,2282.0466318130493,1430.1905633317735,564.0,0.5824224,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15831297165846,6.9624816203672,POINT (122.15831297165846 6.9624816203672)
782_8,0.5548718,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,23.0,28_11,0.7118,-0.09261261,0.0,4609.349128148288,52.104103,2282.0466318130493,1804.4227784370528,868.0,0.5824206,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15157560702755,6.960235832156904,POINT (122.15157560702755 6.960235832156904)
782_9,0.763803,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,20.0,28_11,0.7118,-0.27014765,0.0,4417.701795098146,12.495094,2282.0466318130493,1968.2187228886944,515.5,0.7456793,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15382139523786,6.960235832156904,POINT (122.15382139523786 6.960235832156904)
782_10,0.77528363,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,18.0,28_11,0.7118,-0.2652675,0.0,4227.947956415637,4.1734233,2282.0466318130493,1725.6507835641987,465.5,0.49369395,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15606718344816,6.960235832156904,POINT (122.15606718344816 6.960235832156904)
782_11,0.6752384,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,17.0,28_11,0.7118,-0.17451636,0.0,4012.1655988470543,1.6199306,2282.0466318130493,1478.1923921457214,562.0,0.3690692,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15831297165846,6.960235832156904,POINT (122.15831297165846 6.960235832156904)
782_12,0.76480836,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,19.0,28_11,0.7696500000000001,-0.23892723,0.0,4767.496891009595,11.270731,2282.0466318130493,1827.2625914534965,472.5,0.62830776,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15157560702755,6.957990043946602,POINT (122.15157560702755 6.957990043946602)
782_13,0.75833136,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,17.0,28_11,0.7696500000000001,-0.2135352,0.0,4566.073507983254,4.315505,2282.0466318130493,1732.5120307034276,504.0,0.26078013,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15382139523786,6.957990043946602,POINT (122.15382139523786 6.957990043946602)
782_14,0.78074306,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,17.0,28_11,0.7696500000000001,-0.20428205,0.0,4332.702036298491,2.374226,2282.0466318130493,1618.1523767862163,419.0,0.0,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15606718344816,6.957990043946602,POINT (122.15606718344816 6.957990043946602)
782_15,0.6901988,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0011,17.0,28_11,0.7418,-0.18466564,0.0,4091.682428142186,5.934532,2282.0466318130493,1414.4880660999395,565.0,0.32913303,-123.14852014,28,11,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15831297165846,6.957990043946602,POINT (122.15831297165846 6.957990043946602)
783_0,0.6237476,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,24.0,28_12,0.68755,-0.18394941,0.0,4458.30529056534,3.6464405,2282.0466318130493,1438.174897002678,629.0,0.4201669,-78.14003277999998,28,12,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15157560702755,6.973710561418692,POINT (122.15157560702755 6.973710561418692)
783_1,0.5649992,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,22.0,28_12,0.6121,-0.13926941,0.0,4276.04680751638,2.244314,2282.0466318130493,1224.716058986446,693.5,0.36907867,-89.20758153999998,28,12,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15382139523786,6.973710561418692,POINT (122.15382139523786 6.973710561418692)
783_2,0.56963265,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,21.0,28_12,0.6121,-0.11583101,0.0,4093.147449943212,3.302644,2282.0466318130493,995.3930935400268,659.0,0.26078707,-111.76309551999998,28,12,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15606718344816,6.973710561418692,POINT (122.15606718344816 6.973710561418692)
783_3,0.5040308,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,20.0,28_12,0.6121,-0.109789215,0.0,3884.919321412068,1.3427497,2282.0466318130493,832.4407304966885,707.5,0.26078707,-123.14852014,28,12,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15831297165846,6.973710561418692,POINT (122.15831297165846 6.973710561418692)
783_4,0.56477845,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,23.0,28_12,0.68755,-0.14453712,0.0,4551.660411498736,0.2668025,2282.0466318130493,1539.8158227803744,582.0,0.4201655,-78.40322031999997,28,12,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15157560702755,6.971464773208396,POINT (122.15157560702755 6.971464773208396)
783_5,0.5730111,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,21.0,28_12,0.6121,-0.10753959,0.0,4310.843458778797,1.3132563,2282.0466318130493,1295.5509182907715,636.0,0.4201655,-90.3628723,28,12,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15382139523786,6.971464773208396,POINT (122.15382139523786 6.971464773208396)
783_6,0.50710297,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,20.0,28_12,0.6121,-0.12097827,0.0,4066.540710298658,1.4747087,2282.0466318130493,1049.5388570449254,772.0,0.41896775,-99.06515122,28,12,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15606718344816,6.971464773208396,POINT (122.15606718344816 6.971464773208396)
783_7,0.49381867,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,19.0,28_12,0.6121,-0.16356827,0.0,3820.801734461821,3.4141767,2282.0466318130493,802.8128923360796,737.0,0.49369985,-120.57816909999995,28,12,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15831297165846,6.971464773208396,POINT (122.15831297165846 6.971464773208396)
783_8,0.65745854,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,22.0,28_12,0.68755,-0.11782477,0.0,4556.45997110633,8.101822,2282.0466318130493,1525.1533297267902,573.5,0.52155936,-94.78579018,28,12,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15157560702755,6.9692189849980934,POINT (122.15157560702755 6.9692189849980934)
783_9,0.55339116,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,20.0,28_12,0.6121,-0.1027027,0.0,4314.153251804053,4.892434,2282.0466318130493,1285.9580755709585,630.5,0.481357,-115.26998403999995,28,12,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15382139523786,6.9692189849980934,POINT (122.15382139523786 6.9692189849980934)
783_10,0.47908613,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,18.0,28_12,0.6121,-0.08635601,0.0,4068.980588790178,3.853516,2282.0466318130493,1042.4063121926642,741.0,0.3690755,-122.23932681999996,28,12,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15606718344816,6.9692189849980934,POINT (122.15606718344816 6.9692189849980934)
783_11,0.5458937,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,17.0,28_12,0.6121,-0.114982575,0.0,3822.7311677688585,7.7817774,2282.0466318130493,922.5211561043056,681.5,0.23359784,-122.98445517999996,28,12,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15831297165846,6.9692189849980934,POINT (122.15831297165846 6.9692189849980934)
783_12,0.5827835,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,21.0,28_12,0.68755,-0.19031306,0.0,4497.137189931186,3.294696,2282.0466318130493,1454.7587393251592,664.0,0.4671857,-121.97272126,28,12,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15157560702755,6.966973196787798,POINT (122.15157560702755 6.966973196787798)
783_13,0.6110844,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,19.0,28_12,0.6121,-0.14634146,0.0,4032.0196455887744,3.4073856,2282.0466318130493,1258.6469543457156,607.0,0.116798855,-123.14852014,28,12,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15606718344816,6.966973196787798,POINT (122.15606718344816 6.966973196787798)
783_14,0.6729503,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0012,19.0,28_12,0.6121,-0.21994327,0.0,3815.6327565587335,8.882613,2282.0466318130493,1124.551729447742,546.5,0.41896653,-123.14852014,28,12,0,0,0,0,0,0,0,0,0,0,MERCEDES,0.2830533235938641,2738.0,13.0425852073331,122.15831297165846,6.966973196787798,POINT (122.15831297165846 6.966973196787798)
784_0,0.6397592,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,32.0,28_13,0.7240500000000001,-0.19459362,0.0,4496.129099855305,24.323505,2282.0466318130493,1581.967961958815,733.0,0.82574195,-123.14852014,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15157560702755,6.982693714259888,POINT (122.15157560702755 6.982693714259888)
784_1,0.8774479,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,28.0,28_13,0.7240500000000001,-0.34139737,0.0,4344.709352504436,1.8128041,2282.0466318130493,1800.0237033663427,242.5,0.8228067,-123.14852014,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15382139523786,6.982693714259888,POINT (122.15382139523786 6.982693714259888)
784_2,0.8469105,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,27.0,28_13,0.69135,-0.27102318,0.0,4146.962189522761,3.842163,2282.0466318130493,1844.5768968274213,303.5,1.0721462,-123.14852014,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15606718344816,6.982693714259888,POINT (122.15606718344816 6.982693714259888)
784_3,0.7974717,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,22.0,28_13,0.69135,-0.23317373,0.0,3928.230946410393,3.762306,2282.0466318130493,1637.9661030236916,384.5,1.4016175,-123.14852014,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15831297165846,6.982693714259888,POINT (122.15831297165846 6.982693714259888)
784_4,0.7007874,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,31.0,28_13,0.7240500000000001,-0.20474596,0.0,4694.796362049058,1.9695215,2282.0466318130493,1593.559114874411,522.5,1.0691334,-122.80671814,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15157560702755,6.980447926049592,POINT (122.15157560702755 6.980447926049592)
784_5,0.78468716,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,27.0,28_13,0.7240500000000001,-0.26932645,0.0,4481.666091539558,11.009428,2282.0466318130493,1595.5123256265997,415.5,1.1071277,-123.14852014,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15382139523786,6.980447926049592,POINT (122.15382139523786 6.980447926049592)
784_6,0.77615315,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,22.0,28_13,0.69135,-0.21561135,0.0,4247.046397958207,2.9357483,2282.0466318130493,1615.5835259950877,421.0,1.3278009,-123.14852014,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15606718344816,6.980447926049592,POINT (122.15606718344816 6.980447926049592)
784_7,0.7469091,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,18.0,28_13,0.69135,-0.24134366,0.0,4006.03998112715,2.6062982,2282.0466318130493,1495.3330468847832,435.0,0.7456988,-123.14852014,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15831297165846,6.980447926049592,POINT (122.15831297165846 6.980447926049592)
784_8,0.7185812,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,23.0,28_13,0.7240500000000001,-0.22390853,0.0,4764.726550994712,4.6423926,2282.0466318130493,1605.7572845610407,482.0,0.70532054,-105.69952804,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15157560702755,6.97820213783929,POINT (122.15157560702755 6.97820213783929)
784_9,0.65705967,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,25.0,28_13,0.7240500000000001,-0.17542592,0.0,4519.505247655787,3.5696585,2282.0466318130493,1363.4591087394274,589.0,0.6773273,-123.14852014,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15382139523786,6.97820213783929,POINT (122.15382139523786 6.97820213783929)
784_10,0.61815715,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,20.0,28_13,0.69135,-0.16795471,0.0,4272.575979461656,1.8424699,2282.0466318130493,1372.0377145430857,633.0,0.82573426,-123.14852014,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15606718344816,6.97820213783929,POINT (122.15606718344816 6.97820213783929)
784_11,0.42277992,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,18.0,28_13,0.69135,-0.096726194,0.0,4025.235878953242,1.5179353,2282.0466318130493,1292.009995516743,747.5,0.42016968,-123.14852014,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15831297165846,6.97820213783929,POINT (122.15831297165846 6.97820213783929)
784_12,0.5480753,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,25.0,28_13,0.7240500000000001,-0.24564226,0.0,4625.1682483386285,2.4027305,2282.0466318130493,1481.732355238496,678.0,0.5953813,-86.80471347999998,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15157560702755,6.975956349628994,POINT (122.15157560702755 6.975956349628994)
784_13,0.526691,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,22.0,28_13,0.7240500000000001,-0.17113513,0.0,4437.842295898551,3.538171,2282.0466318130493,1280.028110496646,680.5,0.58243304,-118.20264519999998,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15382139523786,6.975956349628994,POINT (122.15382139523786 6.975956349628994)
784_14,0.6686446,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,21.0,28_13,0.69135,-0.15762106,0.0,4216.231414853029,1.5622673,2282.0466318130493,1126.0216748138089,530.5,0.26078805,-123.14852014,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15606718344816,6.975956349628994,POINT (122.15606718344816 6.975956349628994)
784_15,0.56554544,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0013,20.0,28_13,0.69135,-0.18811882,0.0,3982.4959093960206,4.9063263,2282.0466318130493,1066.859156562745,691.0,0.42016828,-123.14852014,28,13,0,0,0,0,0,0,0,0,0,0,CULIANAN,0.1961077844311377,1336.0,6.594118353459604,122.15831297165846,6.975956349628994,POINT (122.15831297165846 6.975956349628994)
785_0,0.7993594,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0014,28.0,28_14,0.7793,-0.27313933,0.0,4209.836618345662,5.6939073,2282.0466318130493,1178.6528285436857,391.5,0.32914564,-123.14852014,28,14,0,0,0,0,0,0,0,0,0,0,GUISAO,0.2106870229007633,655.0,4.062278263809191,122.15157560702755,6.993922655311387,POINT (122.15157560702755 6.993922655311387)
785_1,0.7573892,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0014,23.0,28_14,0.7793,-0.25915468,0.52,4084.864449597952,3.739022,2282.0466318130493,1044.027301024494,492.5,1.6452938,-123.14852014,28,14,0,0,0,0,0,0,0,0,0,0,GUISAO,0.2106870229007633,655.0,4.062278263809191,122.15382139523786,6.993922655311387,POINT (122.15382139523786 6.993922655311387)
785_2,0.791888,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0014,18.0,28_14,0.7793,-0.27701306,0.52,4030.170887700039,1.903031,2282.0466318130493,985.4977916271546,431.0,1.5806044,-123.14852014,28,14,0,0,0,0,0,0,0,0,0,0,GUISAO,0.2106870229007633,655.0,4.062278263809191,122.15606718344816,6.993922655311387,POINT (122.15606718344816 6.993922655311387)
785_3,0.74393564,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0028_0014,15.0,28_14,0.7793,-0.2787977,0.55,3951.740687874474,3.358611,2282.0466318130493,921.8701539543542,493.5,1.0384125,-123.14852014,28,14,0,0,0,0,0,0,0,0,0,0,GUISAO,0.2106870229007633,655.0,4.062278263809191,122.15831297165846,6.993922655311387,POINT (122.15831297165846 6.993922655311387)
